account_id,account_number,customer_id,branch_id,account_type,currency,balance,status,opened_at
2937,4484945261,5427,87,Business,EUR,11631.71,Active,2018-05-30 13:35:18
2938,2715554518,6228,6,Checking,EUR,14437.09,Active,2019-06-21 21:52:17
2939,2125914550,6857,46,Checking,VND,131818.66,Inactive,2026-01-29 18:54:43
2940,2464864695,9496,3,Checking,USD,317318.7,Closed,2018-02-09 01:17:07
2941,6714376755,6425,89,Checking,USD,17735.05,Inactive,2022-05-28 23:40:28
2942,8907024618,7069,18,Saving,EUR,279476.11,Closed,2022-12-06 06:05:22
2943,7487335132,6241,45,Checking,EUR,491269.81,Closed,2017-03-12 21:07:27
2944,2020720447,3376,50,Business,USD,208403.56,Active,2018-12-20 04:26:39
2945,3540808989,1445,13,Business,USD,278050.69,Active,2020-09-07 12:34:59
2946,9255377751,7897,76,Checking,EUR,376642.8,Active,2023-10-03 03:16:44
2947,3643117241,3512,66,Saving,USD,164702.56,Closed,2023-11-15 17:49:50
2948,8431480059,8537,76,Checking,EUR,123021.35,Active,2026-05-02 17:50:33
2949,7741113591,5047,10,Business,EUR,376767.45,Inactive,2021-09-20 21:17:29
2950,2553434997,5041,57,Saving,EUR,119760.31,Inactive,2023-12-16 21:14:29
2951,4791188982,6699,61,Saving,EUR,28242.1,Closed,2020-06-11 05:59:11
2952,1949456961,6453,64,Saving,EUR,127998.17,Closed,2018-04-23 04:03:00
2953,8729545019,6226,89,Business,USD,296541.29,Active,2019-04-09 04:59:01
2954,3849924259,2603,68,Saving,EUR,268307.02,Active,2021-03-06 03:34:38
2955,1937736487,4022,48,Saving,USD,218451.12,Closed,2024-07-12 23:33:02
2956,7503607945,6998,69,Business,VND,340786.03,Inactive,2018-04-20 18:50:26
2957,9669271663,6541,36,Checking,EUR,109483.56,Inactive,2018-10-27 15:59:29
2958,8447756867,9414,42,Business,VND,167428.0,Active,2024-10-01 11:09:46
2959,6287323838,3288,11,Checking,VND,448621.83,Closed,2017-04-15 23:20:37
2960,3699422320,8241,90,Business,VND,137341.54,Closed,2026-02-13 06:45:19
2961,2187275431,1055,91,Business,VND,485369.17,Inactive,2022-03-07 18:45:15
2962,5967087982,7271,42,Saving,EUR,325991.67,Closed,2022-12-12 09:09:17
2963,7952773101,6954,33,Checking,USD,134183.59,Inactive,2020-04-27 22:07:16
2964,2367060384,5869,100,Business,VND,155409.19,Active,2024-08-24 17:25:24
2965,7920812985,7219,68,Business,VND,118867.67,Closed,2019-11-08 18:54:49
2966,4474387813,9269,27,Checking,EUR,252207.97,Active,2016-08-22 20:06:26
2967,5768518699,3141,5,Saving,EUR,163707.78,Inactive,2021-06-24 07:15:47
2968,1666723979,4601,19,Saving,EUR,140454.1,Closed,2019-09-26 00:17:44
2969,6218241400,9834,22,Checking,VND,205163.89,Active,2018-03-16 17:47:26
2970,6386059807,808,11,Business,EUR,485417.06,Inactive,2018-01-15 21:21:42
2971,1876092918,4916,71,Saving,USD,419268.82,Inactive,2023-06-21 15:17:02
2972,4738627311,7187,96,Saving,VND,397300.8,Closed,2024-04-11 10:03:53
2973,7009225839,7963,14,Checking,VND,130681.22,Inactive,2016-09-08 13:55:19
2974,4782797552,5654,32,Business,USD,446258.87,Active,2019-05-14 09:31:03
2975,7173665159,4380,96,Checking,EUR,350287.52,Inactive,2021-08-10 18:53:09
2976,1584257382,5452,96,Saving,VND,462596.89,Inactive,2017-07-11 07:49:25
2977,1270439110,9819,89,Saving,EUR,265404.74,Inactive,2022-08-13 17:49:02
2978,7050612604,2516,65,Checking,EUR,21382.61,Active,2022-02-06 00:25:00
2979,9371971773,5259,93,Business,EUR,108832.23,Active,2021-03-06 10:57:42
2980,4697517462,8145,59,Checking,VND,274556.37,Active,2017-08-26 07:58:20
2981,4926398275,6329,24,Checking,VND,108850.31,Closed,2024-07-08 11:26:42
2982,6887457471,7827,83,Business,VND,144356.82,Inactive,2026-03-31 21:42:05
2983,5305823632,9195,79,Saving,VND,415084.99,Active,2017-11-02 05:13:58
2984,5029359711,9948,65,Saving,VND,241688.92,Inactive,2021-03-30 12:55:45
2985,1294298383,9382,87,Business,VND,149537.77,Inactive,2017-06-26 06:33:38
2986,6004544691,3376,87,Saving,VND,458834.67,Closed,2022-09-28 01:03:35
2987,3325714757,8520,98,Business,USD,258722.89,Closed,2017-03-01 16:51:10
2988,7744664242,4459,57,Checking,VND,175317.43,Inactive,2019-04-04 23:57:30
2989,5452594364,308,47,Checking,VND,362669.57,Inactive,2016-06-29 00:19:10
2990,4042396694,5013,29,Checking,EUR,235428.23,Inactive,2019-12-27 22:39:20
2991,5732403657,6727,73,Saving,USD,362989.4,Closed,2018-04-30 13:39:24
2992,4855140353,7977,52,Business,USD,149299.24,Active,2023-11-07 02:59:45
2993,2485088963,5898,76,Checking,VND,62582.19,Active,2020-02-24 10:32:32
2994,3851816053,1799,16,Checking,EUR,126205.34,Inactive,2023-04-09 01:42:03
2995,4688553363,4715,79,Checking,USD,331639.84,Closed,2024-04-17 12:12:40
2996,7599473321,2188,23,Checking,VND,234202.38,Closed,2016-08-12 03:53:02
2997,6741368259,4171,14,Saving,VND,135254.71,Closed,2017-08-03 08:15:40
2998,8017461184,5063,13,Checking,EUR,164466.62,Closed,2016-10-30 04:31:20
2999,6901682594,3507,80,Business,VND,75909.16,Active,2021-07-24 19:09:50
3000,7598816421,6110,45,Business,USD,417011.53,Closed,2016-07-18 18:01:37
3001,8888460613,7963,96,Business,VND,416448.9,Inactive,2025-06-12 06:34:35
3002,7050681917,726,20,Business,VND,314072.11,Active,2021-06-05 15:17:10
3003,4335878112,6727,22,Saving,USD,370857.6,Closed,2021-10-01 10:46:55
3004,8035515656,7276,1,Checking,USD,232560.51,Inactive,2025-07-28 21:34:18
3005,9486011002,1574,33,Business,VND,334753.54,Inactive,2023-08-27 00:02:06
3006,3978707512,4766,16,Business,VND,356850.85,Closed,2020-10-26 11:57:18
3007,9769207015,3552,64,Checking,VND,356970.94,Inactive,2018-01-20 08:48:48
3008,1159255725,7561,4,Saving,EUR,412340.35,Active,2019-10-08 13:43:57
3009,1082871331,7539,45,Business,EUR,15716.77,Active,2025-11-09 18:03:06
3010,4255492849,7182,96,Saving,VND,230059.96,Closed,2022-04-06 16:38:55
3011,5438606305,8897,56,Business,EUR,89131.18,Closed,2026-01-09 23:16:52
3012,6637578747,1604,51,Business,USD,55010.0,Inactive,2016-10-02 06:15:33
3013,4352623546,9006,99,Business,VND,222640.29,Closed,2017-08-30 19:22:32
3014,6368651875,3244,55,Checking,USD,184070.41,Closed,2016-09-08 05:15:02
3015,8711972980,8638,77,Checking,USD,244575.98,Inactive,2017-05-05 13:18:53
3016,1550130029,8749,69,Saving,VND,389567.29,Active,2025-04-07 00:18:37
3017,1031359041,4459,25,Saving,EUR,234100.96,Inactive,2016-11-14 03:43:23
3018,6003501571,5076,79,Saving,VND,202653.77,Closed,2023-10-20 12:04:53
3019,4963756929,5139,62,Business,EUR,283931.33,Inactive,2022-12-08 13:59:46
3020,4798636315,4392,67,Saving,USD,351826.48,Closed,2022-03-21 15:02:38
3021,9637195933,845,59,Business,EUR,114240.82,Inactive,2024-04-23 11:40:36
3022,4495069054,6388,4,Business,USD,487157.28,Inactive,2016-08-16 22:51:07
3023,2782757414,7715,76,Checking,EUR,389224.04,Active,2018-09-15 05:49:50
3024,6971465781,9557,14,Saving,USD,336142.35,Active,2017-11-22 20:53:50
3025,1714025422,4323,81,Business,USD,161203.44,Active,2023-02-12 01:22:43
3026,8752862712,1354,14,Business,VND,394880.08,Closed,2020-09-26 20:03:40
3027,5202410531,5459,80,Checking,VND,488375.18,Inactive,2022-04-19 02:17:21
3028,7996997784,6186,48,Business,USD,90513.65,Closed,2024-06-19 19:39:04
3029,8812425482,4591,37,Saving,USD,260433.88,Closed,2024-02-05 22:28:00
3030,2471493866,3504,49,Checking,USD,255653.58,Active,2023-04-12 18:28:30
3031,8246251693,2366,8,Saving,EUR,412782.18,Closed,2021-11-29 15:12:26
3032,3318745459,9718,28,Checking,EUR,214476.86,Inactive,2019-09-27 18:22:03
3033,4351461655,8800,100,Checking,VND,469555.9,Inactive,2021-09-20 00:08:53
3034,1578012804,458,10,Checking,EUR,261161.55,Active,2022-06-07 10:19:34
3035,6338361182,4374,8,Saving,USD,92373.59,Active,2024-10-16 19:33:41
3036,3326595219,6377,2,Saving,USD,254128.29,Inactive,2024-08-06 21:59:16
3037,9246913870,7680,62,Saving,EUR,286547.68,Inactive,2025-09-23 00:25:55
3038,7370160099,1777,70,Saving,VND,188670.5,Closed,2021-11-29 08:50:38
3039,7887839585,43,62,Checking,EUR,241441.89,Active,2022-12-18 06:43:26
3040,8028751007,3040,13,Checking,USD,20994.14,Closed,2018-08-04 17:40:15
3041,7511795508,9191,7,Business,VND,51578.72,Inactive,2022-01-04 05:02:07
3042,1955073361,3706,86,Saving,VND,422490.82,Closed,2026-02-10 18:58:55
3043,7015555598,7036,60,Checking,USD,294452.28,Active,2026-03-18 17:06:21
3044,2723476049,5291,92,Business,USD,304652.13,Active,2016-10-31 17:48:15
3045,9210786610,9325,5,Business,EUR,354856.6,Inactive,2023-11-10 02:44:52
3046,3770996621,3760,39,Saving,VND,407193.93,Active,2023-11-14 03:18:37
3047,7855553994,870,16,Business,USD,368722.73,Inactive,2019-11-01 02:30:03
3048,1428814033,6507,70,Saving,EUR,195690.8,Active,2017-10-20 16:08:10
3049,7280837936,2870,16,Checking,USD,33585.65,Active,2017-05-20 08:20:30
3050,9051471129,2816,52,Saving,USD,87198.68,Inactive,2021-04-14 02:19:36
3051,9697669234,8357,59,Checking,VND,257248.09,Active,2023-12-14 01:28:55
3052,1996024457,6031,70,Saving,EUR,413795.29,Active,2017-07-25 14:11:26
3053,1355120345,6689,47,Checking,USD,442706.21,Inactive,2018-02-09 11:47:20
3054,4656232810,7865,40,Checking,VND,188753.15,Active,2021-11-08 13:18:43
3055,8327293386,2001,4,Saving,EUR,40835.58,Active,2025-01-18 21:16:11
3056,4286325473,2467,70,Saving,USD,43481.6,Inactive,2020-10-03 03:35:09
3057,3483301247,3614,44,Business,VND,50073.13,Inactive,2018-09-21 01:34:09
3058,1115215506,536,45,Checking,EUR,226005.43,Active,2019-10-26 02:34:23
3059,2303371327,2123,33,Business,VND,2505.87,Active,2022-10-01 03:25:21
3060,9431778238,4152,70,Saving,EUR,315635.26,Closed,2020-01-03 15:19:39
3061,2377654453,3917,58,Checking,EUR,129507.92,Closed,2019-03-29 08:33:14
3062,8871508287,7496,60,Business,VND,428868.55,Active,2019-01-14 01:12:35
3063,6960442782,3678,40,Checking,EUR,421411.52,Closed,2018-10-08 00:17:47
3064,4616513269,1312,82,Checking,USD,22399.14,Active,2026-05-13 08:13:41
3065,6055378692,9506,54,Business,EUR,362674.68,Inactive,2016-09-11 23:56:45
3066,9519638395,4326,44,Saving,USD,151167.12,Inactive,2024-03-31 17:47:11
3067,4688454584,9612,39,Business,VND,362708.36,Active,2024-01-10 02:08:16
3068,4623652310,8871,12,Checking,VND,9864.91,Inactive,2022-08-25 00:58:43
3069,8924753743,2658,62,Saving,VND,297216.31,Closed,2025-01-09 17:36:51
3070,9116506114,7821,53,Saving,USD,53840.54,Inactive,2019-07-26 08:53:14
3071,7769428270,6426,40,Checking,VND,145036.01,Closed,2017-09-26 06:35:18
3072,6802901511,5594,60,Saving,EUR,282680.67,Inactive,2024-06-08 01:13:05
3073,1651549487,6348,88,Business,USD,148092.04,Inactive,2025-01-06 09:22:03
3074,9634673210,8315,34,Business,VND,264259.52,Inactive,2023-10-09 21:22:52
3075,8480299706,187,56,Checking,EUR,295107.36,Closed,2020-02-08 08:08:26
3076,9001105648,1109,28,Business,USD,465750.85,Closed,2021-10-04 03:33:27
3077,3045941286,7256,57,Checking,VND,298112.08,Inactive,2021-05-22 18:06:28
3078,3810001614,9331,73,Checking,USD,188186.63,Inactive,2025-10-08 15:21:43
3079,2907134060,1400,8,Checking,USD,494179.16,Active,2016-10-08 18:35:32
3080,7859380314,2825,24,Business,USD,203492.63,Closed,2023-04-01 08:13:27
3081,4935421333,4710,26,Saving,USD,96376.92,Active,2017-06-08 08:32:09
3082,1614599226,9657,30,Checking,VND,189604.7,Inactive,2018-06-24 14:57:48
3083,4820789990,6191,73,Checking,EUR,113360.24,Active,2026-04-16 00:17:28
3084,1560556551,5588,57,Business,VND,161627.04,Active,2020-10-04 16:37:53
3085,7866732238,1481,18,Business,VND,121295.81,Closed,2024-12-17 14:06:59
3086,4584770006,541,49,Checking,VND,265578.15,Closed,2023-05-18 08:23:17
3087,6739501177,8712,62,Checking,USD,53406.24,Closed,2024-05-30 17:42:55
3088,5337082566,2732,47,Checking,VND,452266.68,Closed,2016-09-07 10:47:16
3089,4445256330,5309,32,Checking,VND,380090.3,Inactive,2021-02-25 15:48:00
3090,5168793922,5983,43,Saving,VND,278609.7,Inactive,2016-09-20 15:50:30
3091,2704618467,2957,6,Saving,EUR,295086.86,Active,2016-08-19 22:39:21
3092,1724920897,4082,10,Checking,USD,450992.01,Active,2020-09-06 05:39:27
3093,8778658148,9272,68,Checking,USD,459850.81,Closed,2016-09-23 19:04:19
3094,3134869452,1250,33,Saving,VND,283735.24,Inactive,2023-03-02 05:40:43
3095,4510852953,7765,86,Business,VND,154923.79,Active,2016-12-20 12:41:38
3096,2834424747,3842,25,Saving,EUR,278398.27,Active,2022-08-17 22:14:55
3097,3022961319,318,42,Saving,EUR,20759.59,Closed,2020-07-04 17:06:47
3098,7389486339,5546,88,Saving,USD,469504.45,Active,2021-07-26 12:35:15
3099,3925326343,60,11,Business,VND,180490.07,Inactive,2025-09-19 08:03:20
3100,9362797147,1095,51,Checking,EUR,249194.78,Active,2020-03-06 20:57:24
3101,3990053447,911,35,Checking,VND,65890.86,Inactive,2017-02-04 05:28:56
3102,4177079435,1601,46,Saving,VND,340504.88,Closed,2021-11-23 22:01:56
3103,7216176989,4519,22,Saving,USD,433873.81,Inactive,2020-12-09 12:00:55
3104,5532917785,8759,99,Checking,VND,367498.77,Active,2019-11-21 13:14:51
3105,1866136814,9386,48,Business,VND,70965.19,Active,2024-09-15 05:53:24
3106,6223399166,8764,91,Business,USD,213179.71,Active,2020-11-27 10:10:52
3107,9007659939,5499,58,Business,USD,114637.09,Inactive,2023-11-30 15:35:17
3108,3084891225,4390,95,Business,EUR,171186.15,Closed,2024-01-23 23:16:40
3109,8019126822,115,13,Checking,USD,361211.2,Closed,2025-03-21 17:23:15
3110,7151619262,9983,62,Business,USD,13951.62,Active,2018-07-04 01:59:51
3111,2504946076,9363,17,Saving,USD,424208.05,Active,2020-03-31 09:23:23
3112,8391082548,2070,31,Saving,EUR,74782.36,Closed,2019-03-17 18:06:48
3113,4906234933,5631,69,Business,VND,457251.35,Active,2023-09-17 14:05:07
3114,5627077068,3458,78,Business,VND,41732.63,Closed,2017-05-05 00:45:45
3115,8677503432,5477,59,Checking,EUR,429619.78,Inactive,2025-12-31 09:52:29
3116,4928779669,4900,72,Checking,USD,291453.66,Active,2019-04-24 23:37:08
3117,2655618998,5667,77,Saving,EUR,462845.5,Active,2025-06-04 22:21:22
3118,3976844517,2914,39,Business,EUR,476239.59,Inactive,2019-11-02 21:51:58
3119,8420059558,3861,98,Business,VND,354169.2,Inactive,2019-11-02 22:49:28
3120,3061654994,4226,39,Saving,EUR,152927.73,Closed,2025-11-18 18:50:03
3121,9088891216,4986,80,Checking,EUR,247754.14,Closed,2017-11-26 01:29:35
3122,6911557560,7808,15,Checking,VND,376366.4,Inactive,2017-08-03 03:11:35
3123,4462090379,4428,69,Business,USD,320389.64,Active,2021-04-05 11:11:30
3124,6553442049,9523,54,Saving,EUR,15382.53,Active,2019-01-15 17:34:31
3125,7732894468,156,77,Saving,VND,349530.96,Inactive,2018-02-04 07:22:27
3126,6274454005,6803,17,Checking,USD,202818.23,Closed,2020-09-05 09:10:22
3127,1594513810,5997,34,Business,USD,461429.09,Active,2025-03-21 05:42:06
3128,3575242454,870,77,Saving,EUR,478736.8,Closed,2020-10-09 11:46:15
3129,5185627761,1643,87,Checking,USD,233433.81,Active,2023-05-25 08:28:23
3130,2976178140,2987,51,Checking,USD,129386.47,Inactive,2021-07-23 19:34:39
3131,9639436133,1078,67,Checking,USD,459211.33,Active,2018-12-06 23:35:43
3132,8460193866,7347,40,Saving,USD,287646.76,Closed,2016-08-08 07:58:42
3133,8567619998,6837,88,Checking,EUR,240701.61,Inactive,2019-04-03 11:09:46
3134,2515744164,9751,3,Saving,USD,215694.98,Active,2016-09-21 09:19:37
3135,8480775857,7619,94,Saving,VND,162291.18,Active,2017-07-05 14:56:28
3136,4091100449,2348,78,Business,USD,287367.21,Closed,2024-12-05 07:47:29
3137,5533776585,4926,59,Checking,USD,432346.17,Closed,2023-05-10 19:05:55
3138,6633984108,2387,58,Business,VND,124784.83,Closed,2019-11-13 08:25:50
3139,8325774974,5212,34,Business,USD,357227.85,Inactive,2021-01-14 14:19:00
3140,2067661448,6563,80,Checking,EUR,71889.77,Closed,2021-02-04 13:39:43
3141,4220903483,7093,57,Checking,VND,473050.04,Active,2022-12-26 15:03:44
3142,3671352868,5010,30,Business,EUR,200182.73,Active,2018-08-27 19:46:24
3143,6485431754,3474,95,Business,EUR,432576.7,Closed,2018-11-07 11:53:45
3144,2489321225,8412,61,Business,EUR,111293.8,Inactive,2025-05-02 23:55:07
3145,1850953344,8372,13,Saving,USD,9944.94,Inactive,2017-10-06 10:24:48
3146,6293304321,5577,32,Business,EUR,104174.89,Active,2020-07-16 07:50:52
3147,5233808134,6933,40,Saving,USD,76348.27,Inactive,2025-06-13 04:04:23
3148,9303909734,355,82,Business,EUR,187216.67,Closed,2018-01-08 12:48:48
3149,8812252612,2577,8,Saving,USD,173485.69,Inactive,2023-12-25 12:13:04
3150,4933565222,6550,7,Saving,USD,410767.54,Inactive,2019-08-03 06:09:33
3151,5416675136,1471,47,Checking,VND,267207.28,Inactive,2018-04-05 04:13:19
3152,9445444796,858,35,Saving,USD,447690.95,Closed,2024-01-25 10:26:39
3153,8194515431,5586,51,Checking,USD,39440.25,Closed,2016-10-30 21:04:58
3154,5966139421,6100,12,Saving,VND,116361.85,Active,2026-03-07 17:55:33
3155,9338164904,8469,10,Business,USD,422255.81,Closed,2016-07-15 07:55:57
3156,5386542532,3658,94,Business,VND,305659.06,Inactive,2020-08-26 06:32:27
3157,5183755567,7708,15,Checking,EUR,248656.47,Inactive,2025-08-10 23:09:48
3158,6832317836,1987,51,Checking,USD,86921.45,Closed,2018-04-01 00:52:20
3159,6487538644,4031,3,Checking,USD,372515.77,Active,2020-05-25 14:39:20
3160,9909623939,8790,85,Checking,EUR,216344.37,Inactive,2025-06-19 22:29:58
3161,1564458789,13,59,Checking,USD,156399.16,Inactive,2020-08-30 19:17:50
3162,1660749530,5152,78,Business,EUR,192767.61,Inactive,2022-07-18 21:16:32
3163,7207913874,1268,40,Saving,EUR,107964.37,Inactive,2017-04-19 01:45:49
3164,9770464317,9714,5,Saving,USD,39415.76,Inactive,2023-10-03 16:30:50
3165,9804919860,3548,77,Saving,VND,415545.9,Closed,2018-04-20 01:58:01
3166,3550767378,627,36,Checking,EUR,57378.63,Active,2023-11-03 06:17:21
3167,5784085368,8328,61,Business,EUR,366956.17,Active,2022-02-25 01:56:02
3168,8237241107,6889,77,Saving,VND,313892.48,Closed,2020-12-12 06:52:12
3169,7834203692,5474,52,Business,EUR,379355.84,Inactive,2024-09-02 16:07:24
3170,3055712892,8586,5,Saving,VND,474628.27,Closed,2022-10-24 22:47:56
3171,3097125761,30,93,Business,EUR,56218.7,Closed,2023-07-30 17:31:45
3172,6542153363,2529,81,Saving,VND,105468.09,Inactive,2023-02-01 14:15:34
3173,2214263986,7637,67,Saving,EUR,362242.59,Active,2024-06-08 01:39:45
3174,1953246993,6560,78,Checking,EUR,380141.5,Closed,2026-02-10 03:17:27
3175,7741779995,1692,83,Checking,VND,488473.55,Closed,2020-02-20 10:02:27
3176,3356325184,6745,60,Saving,VND,193825.36,Inactive,2024-01-25 08:57:55
3177,3423644265,7124,49,Business,EUR,361636.55,Inactive,2018-09-22 01:40:19
3178,2600194198,9195,44,Checking,USD,42092.14,Inactive,2020-02-13 16:21:54
3179,6816774811,745,45,Business,EUR,397823.05,Inactive,2023-12-21 05:07:27
3180,2304253610,1465,65,Saving,EUR,327944.97,Active,2019-10-22 15:29:09
3181,1629425932,531,18,Checking,EUR,417463.74,Inactive,2017-12-23 18:22:24
3182,7135456306,3505,31,Checking,EUR,238461.14,Active,2025-06-17 11:06:25
3183,9669084497,3278,13,Checking,VND,343787.66,Inactive,2017-11-27 00:55:02
3184,4361948986,6811,14,Checking,VND,273798.21,Closed,2017-05-18 12:15:21
3185,1660131919,1696,19,Checking,EUR,28882.75,Inactive,2022-02-05 05:53:37
3186,6540818621,5264,4,Business,USD,498394.14,Inactive,2025-09-29 16:43:57
3187,9724584843,598,86,Business,EUR,459209.49,Active,2023-08-23 08:50:47
3188,7425165734,7508,31,Business,EUR,239207.35,Inactive,2023-09-03 01:36:06
3189,2621378232,6419,28,Saving,USD,399187.16,Inactive,2025-04-22 17:29:56
3190,3882998893,451,4,Business,USD,145595.74,Inactive,2026-06-15 22:06:17
3191,5023690335,291,63,Business,EUR,139062.05,Inactive,2021-05-30 22:47:49
3192,8060144520,5147,35,Checking,VND,76386.7,Closed,2021-02-18 20:23:40
3193,6130988790,1635,67,Business,VND,78465.45,Inactive,2019-02-21 08:07:47
3194,5961558655,5363,81,Checking,USD,2188.37,Active,2018-12-15 15:47:56
3195,2072933092,2125,29,Checking,USD,186202.93,Closed,2017-07-11 19:34:45
3196,7305431903,1673,24,Checking,USD,329681.65,Closed,2021-05-23 19:46:08
3197,2126975893,8464,81,Saving,EUR,441292.59,Active,2018-10-25 14:10:08
3198,2446606165,6764,52,Checking,USD,354847.98,Active,2020-04-01 04:01:06
3199,4649866310,3564,75,Saving,VND,263649.48,Inactive,2025-02-11 08:29:16
3200,8607779163,7962,82,Business,USD,291893.24,Inactive,2022-12-30 17:05:29
3201,4434502287,6821,11,Checking,USD,236870.31,Closed,2017-01-25 17:14:50
3202,8979093169,4961,39,Saving,USD,72459.34,Inactive,2016-09-30 07:48:26
3203,5935670199,8794,70,Checking,USD,362121.03,Active,2020-02-23 01:20:45
3204,9024314650,3846,60,Saving,VND,183558.94,Active,2021-01-04 07:15:46
3205,5050248398,1801,69,Saving,EUR,76334.54,Closed,2018-12-25 03:57:20
3206,4273767810,9401,53,Saving,VND,42726.36,Inactive,2021-12-10 06:26:45
3207,9366656397,9819,19,Checking,EUR,243152.38,Closed,2019-10-31 03:25:52
3208,4337458700,4743,9,Saving,USD,130990.63,Inactive,2019-12-03 07:14:26
3209,1400447197,1143,67,Saving,USD,471939.72,Closed,2019-11-26 23:35:06
3210,3720810635,5113,2,Checking,USD,348734.05,Active,2018-06-03 17:23:31
3211,5967440543,1898,57,Business,EUR,1213.0,Inactive,2021-08-13 17:55:00
3212,2934607673,8231,47,Checking,USD,286305.07,Inactive,2021-03-27 16:06:25
3213,4403267241,6331,59,Saving,VND,330325.01,Closed,2024-11-01 12:02:33
3214,1913454225,357,26,Saving,VND,404681.18,Inactive,2020-07-03 11:41:36
3215,6968825555,5157,61,Saving,USD,228916.55,Closed,2023-11-20 12:09:52
3216,9489933515,9825,35,Saving,VND,362849.39,Active,2020-07-15 20:17:45
